132	375	1056	101.25	4.35	-0.5	101.25	4.35	0	6225000	1664.6	1664.6	0.01	0	0	4
133	376	1057	103.55	4.35	-0.5	103.55	4.35	0	2875000	827.2	827.2	0.01	0	0	2
134	377	1059	107.72	4.35	-0.5	107.72	4.35	0	4400000	1097	1097	0.01	0	0	3
135	378	1061	113.93	4.35	-0.5	113.93	4.35	0	6225000	1610.8	1610.8	0.01	0	0	4
136	379	1063	118.15	4.35	-0.5	118.15	4.35	0	6225000	1853.4	1853.4	0.01	0	0	4
137	380	1065	125.65	4.35	-0.5	125.65	4.35	0	2875000	1294.5	1294.5	0.01	0	0	2
138	381	1067	133.15	4.35	-0.5	133.15	4.35	0	2875000	1255.1	1255.1	0.01	0	0	2
139	382	1070	140.31	4.35	-0.5	140.31	4.35	0	9350000	2562.1	2562.1	0.01	0	0	5
140	383	1072	144.42	4.35	-0.5	144.42	4.35	0	4400000	1318	1318	0.01	0	0	3
141	384	1073	148.17	4.35	-0.5	148.17	4.35	0	2875000	904.3	904.3	0.01	0	0	2
142	385	1074	150.47	4.35	-0.5	150.47	4.35	0	4400000	1098.5	1098.5	0.01	0	0	3
143	386	1076	154.64	4.35	-0.5	154.64	4.35	0	4400000	1138.6	1138.6	0.01	0	0	3
144	387	1078	160.92	4.35	-0.5	160.92	4.35	0	6225000	1611.5	1611.5	0.01	0	0	4
145	388	1080	165.07	4.35	-0.5	165.07	4.35	0	6225000	1905.5	1905.5	0.01	0	0	4
146	389	1082	172.57	4.35	-0.5	172.57	4.35	0	4400000	1787.3	1787.3	0.01	0	0	3
147	390	1084	180.07	4.35	-0.5	180.07	4.35	0	4400000	1820.9	1820.9	0.01	0	0	3
148	391	1086	187.57	4.35	-0.5	187.57	4.35	0	4400000	1779.9	1779.9	0.01	0	0	3
149	392	1088	195.07	4.35	-0.5	195.07	4.35	0	9350000	2278.3	2278.3	0.01	0	0	5
150	393	1089	198.82	4.35	-0.5	198.82	4.35	0	4400000	1296.5	1296.5	0.01	0	0	3
151	394	1090	202.57	4.35	-0.5	202.57	4.35	0	2875000	922.6	922.6	0.01	0	0	2
152	395	1091	204.87	4.35	-0.5	204.87	4.35	0	4400000	1149.3	1149.3	0.01	0	0	3
153	396	1093	209.04	4.35	-0.5	209.04	4.35	0	4400000	1175.3	1175.3	0.01	0	0	3
154	397	1095	215.32	4.35	-0.5	215.32	4.35	0	6225000	1600.1	1600.1	0.01	0	0	4
155	398	1098	219.77	4.35	-0.5	219.77	4.35	0	6225000	1912.6	1912.6	0.01	0	0	4
156	399	1101	226.97	4.35	-0.5	226.97	4.35	0	2875000	1313.6	1313.6	0.01	0	0	2
157	400	1103	234.47	4.35	-0.5	234.47	4.35	0	2875000	1242.5	1242.5	0.01	0	0	2
158	401	1105	241.97	4.35	-0.5	241.97	4.35	0	4400000	1856.5	1856.5	0.01	0	0	3
159	402	1107	249.37	4.35	-0.5	249.37	4.35	0	2875000	876.5	876.5	0.01	0	0	2
160	403	1174	125.65	7.25	-0.5	125.65	7.25	0	1275000	628.3	628.3	0.01	0	0	1
161	404	1176	133.15	7.25	-0.5	133.15	7.25	0	1275000	629.4	629.4	0.01	0	0	1
162	405	1259	0	11.85	-0.5	0	11.85	0	6225000	2086.4	2086.4	0.01	0	0	4
163	406	1261	7.45	11.85	-0.5	7.45	11.85	0	9350000	3761.5	3761.5	0.01	0	0	5
164	407	1265	16.85	11.85	-0.5	16.85	11.85	0	9350000	3995.3	3995.3	0.01	0	0	5
165	408	1267	24.35	11.85	-0.5	24.35	11.85	0	6225000	2561.7	2561.7	0.01	0	0	4
166	409	1269	31.85	11.85	-0.5	31.85	11.85	0	4400000	1945.5	1945.5	0.01	0	0	3
167	410	1271	39.35	11.85	-0.5	39.35	11.85	0	4400000	1866.4	1866.4	0.01	0	0	3
168	411	1273	46.85	11.85	-0.5	46.85	11.85	0	6225000	2383.2	2383.2	0.01	0	0	4
169	412	1275	54.35	11.85	-0.5	54.35	11.85	0	9350000	3669.7	3669.7	0.01	0	0	5
170	413	1279	63.75	11.85	-0.5	63.75	11.85	0	9350000	3965.4	3965.4	0.01	0	0	5
171	414	1282	71.6	11.85	-0.5	71.6	11.85	0	6225000	2484.2	2484.2	0.01	0	0	4
172	415	1285	78.75	11.85	-0.5	78.75	11.85	0	4400000	1915.2	1915.2	0.01	0	0	3
173	416	1287	86.25	11.85	-0.5	86.25	11.85	0	4400000	2029.3	2029.3	0.01	0	0	3
174	417	1289	93.75	11.85	-0.5	93.75	11.85	0	6225000	2475.1	2475.1	0.01	0	0	4
175	418	1291	101.25	11.85	-0.5	101.25	11.85	0	9350000	3839	3839	0.01	0	0	5
